"year","month","precipitation_sum","temperature_2m_mean...C.","soil_temperature_0_to_7cm_mean...C.","wind_speed_10m_mean..km.h.","relative_humidity_2m_mean....","dew_point_2m_mean...C.","sunshine_duration..s.","precipitation_sum_baseline","temperature_2m_mean...C._baseline","soil_temperature_0_to_7cm_mean...C._baseline","wind_speed_10m_mean..km.h._baseline","relative_humidity_2m_mean...._baseline","dew_point_2m_mean...C._baseline","sunshine_duration..s._baseline","precipitation_sum_anomaly","temperature_2m_mean...C._anomaly","soil_temperature_0_to_7cm_mean...C._anomaly","wind_speed_10m_mean..km.h._anomaly","relative_humidity_2m_mean...._anomaly","dew_point_2m_mean...C._anomaly","sunshine_duration..s._anomaly"
2023,11,161.5,8.40666666666667,10.8433333333333,33.4766666666667,81.6666666666667,5.36333333333333,13384.5923333333,101.92,9.04133333333334,11.214,30.6806666666667,82.72,6.18533333333333,12480.247,59.58,-0.634666666666666,-0.3706666666667,2.79600000000002,-1.0533333333333,-0.822000000000002,904.345333333305
2023,12,148.4,6.30967741935484,7.85806451612903,35.8903225806452,85.1612903225806,3.94838709677419,7194.30838709677,98.82,5.80516129032258,7.62967741935484,30.9974193548387,86.541935483871,3.66838709677419,7261.08483870968,49.58,0.50451612903226,0.228387096774192,4.89290322580648,-1.38064516129036,0.279999999999998,-66.7764516129073
2024,1,114.4,4.54193548387097,5.83548387096774,37.8483870967742,80.9677419354839,1.49677419354839,11052.2387096774,88.65,4.9994623655914,5.44677419354839,32.8064516129032,84.7956989247312,2.58978494623656,10904.6162903226,25.75,-0.457526881720429,0.388709677419353,5.04193548387099,-3.82795698924728,-1.09301075268817,147.622419354819
2024,2,113.9,6.60344827586207,5.98275862068965,32.1379310344828,87.7586206896552,4.67931034482759,11233.4837931034,90.2333333333333,5.12040229885057,5.15896962233169,32.7870279146141,83.2323481116585,2.42875615763547,15415.1050184729,23.6666666666667,1.4830459770115,0.823788998357958,-0.649096880131317,4.52627257799674,2.25055418719212,-4181.6212253695
2024,3,47,7.25806451612903,6.85161290322581,25.9612903225806,84.6451612903226,4.79354838709677,23152.5712903226,48.1666666666667,5.9741935483871,5.77688172043011,26.2672043010753,81.0967741935484,2.86827956989247,27835.6644086021,-1.16666666666667,1.28387096774193,1.0747311827957,-0.305913978494669,3.54838709677421,1.9252688172043,-4683.09311827953
2024,4,106.7,9.24666666666667,9.14666666666667,26.7066666666667,79.2333333333333,5.73,31668.0473333333,44.6166666666667,7.91888888888889,7.97,25.5994444444445,79.1666666666667,4.43111111111111,36561.5592777778,62.0833333333333,1.32777777777778,1.17666666666667,1.10722222222223,0.0666666666666487,1.29888888888889,-4893.51194444449
2024,5,81.7,13.8193548387097,12.658064516129,21.4838709677419,83.741935483871,10.9967741935484,43986.1980645161,66.5166666666667,11.3086021505377,11.1951612903226,23.6591397849462,82.1397849462366,8.28817204301076,41772.1284946237,15.1833333333333,2.51075268817205,1.46290322580643,-2.17526881720433,1.60215053763443,2.70860215053765,2214.06956989245
2024,6,108.3,14.63,15.3966666666667,24.3433333333333,80.6666666666667,11.2833333333333,39424.7083333333,68.7666666666667,14.97,14.8805555555556,22.0672222222222,83.2166666666667,12.0788888888889,43975.0287777778,39.5333333333333,-0.34,0.516111111111133,2.27611111111108,-2.54999999999998,-0.795555555555584,-4550.32044444447
2024,7,94.8,17.1193548387097,18.0225806451613,24.5290322580645,81.0322580645161,13.7838709677419,42543.3012903226,100.65,17.1548387096774,17.95,24.2752688172043,80.3172043010753,13.6639784946236,41840.1964516129,-5.85000000000001,-0.0354838709677168,0.0725806451613025,0.253763440860215,0.715053763440835,0.11989247311825,703.104838709696
2024,8,78.2,18.7548387096774,19.6032258064516,22.5516129032258,76.3225806451613,14.4290322580645,40107.2287096774,75.7833333333333,18.2763440860215,19.1327956989247,23.1376344086021,78.8924731182796,14.4779569892473,40774.6396236559,2.41666666666667,0.478494623655916,0.47043010752687,-0.586021505376351,-2.56989247311827,-0.0489247311827992,-667.410913978514
