plant_ID,leaves_number,petiole_longest_leaf_cm,length_longest_leaf_cm,width_longest_leaf_cm,stem_cm,Cauline_leaves,flowers,plant_length_cm,Sideshoots,Sidebranch,location,season,year,longitude_GMS,latitude_GMS,temperature_C,petiole_length_ratio,aspect_ratio,leaf_to_stem,leaf_plant_length,stem_plant_length,Sideshoot_to_plant_length,flower_to_plnat_length,plant_length_latitude
E533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E540,9,0.098,0.873,0.358,0.58,4,5,8.48,0,0,Spiekeroog,Spring,2025,7.724,53.774,28.6,0.112256586483391,0.41008018327606,1.5051724137931,1.06132075471698,0.0683962264150943,0,0.589622641509434,0.157697028303641
E541,13,0.767,1.506,0.527,0.4,3,4,6.381,0,0,Spiekeroog,Spring,2025,7.724,53.774,24.6,0.50929614873838,0.349933598937583,3.765,2.03729822911769,0.0626860993574675,0,0.626860993574675,0.118663294528955
E542,12,0.189,1.347,0.477,0.59,5,3,4.249,0,0,Spiekeroog,Spring,2025,7.724,53.774,29.3,0.140311804008909,0.354120267260579,2.28305084745763,2.82419392798306,0.138856201459167,0,0.706048481995764,0.0790158812809164
E543,8,0.118,0.603,0.341,0.16,3,1,3.38,0,0,Spiekeroog,Spring,2025,7.724,53.774,25.8,0.195688225538972,0.565505804311775,3.76875,2.36686390532544,0.0473372781065089,0,0.29585798816568,0.0628556551493287
E544,9,0.376,0.917,0.281,0.5,4,2,3.563,0,0,Spiekeroog,Spring,2025,7.724,53.774,21.3,0.410032715376227,0.306434023991276,1.834,2.52596126859388,0.140331181588549,0,0.561324726354196,0.0662587867742775
E545,9,0.347,0.691,0.288,0.6,3,3,6.438,0,0,Spiekeroog,Spring,2025,7.724,53.774,22.4,0.502170767004341,0.416787264833575,1.15166666666667,1.39794967381174,0.0931966449207828,0,0.465983224603914,0.119723286346562
E546,9,0.238,0.856,0.439,0.22,3,2,2.088,0,0,Spiekeroog,Spring,2025,7.724,53.774,23.9,0.27803738317757,0.51285046728972,3.89090909090909,4.31034482758621,0.10536398467433,0,0.957854406130268,0.0388291739502362
E547,10,0.282,1.222,0.525,0.71,4,2,1.71,0,0,Spiekeroog,Spring,2025,7.724,53.774,28.5,0.230769230769231,0.42962356792144,1.72112676056338,5.84795321637427,0.415204678362573,0,1.16959064327485,0.0317997545282107
E548,16,0.092,0.757,0.308,0.49,6,2,1.672,0,0,Spiekeroog,Spring,2025,7.724,53.774,15.8,0.121532364597094,0.406869220607662,1.54489795918367,9.56937799043062,0.293062200956938,0,1.19617224880383,0.0310930933164726
E549,16,0.061,0.59,0.223,0.47,4,3,2.495,0,0,Spiekeroog,Spring,2025,7.724,53.774,18.2,0.103389830508475,0.377966101694915,1.25531914893617,6.4128256513026,0.188376753507014,0,1.20240480961924,0.0463978874549039
E550,14,0.367,1.094,0.339,0.66,3,5,4.891,0,0,Spiekeroog,Spring,2025,7.724,53.774,20.2,0.335466179159049,0.309872029250457,1.65757575757576,2.86240032713147,0.134941729707626,0,1.02228583111838,0.0909547364897534
E551,13,0.441,0.942,0.303,0.59,4,4,4.373,0,0,Spiekeroog,Spring,2025,7.724,53.774,20.9,0.468152866242038,0.321656050955414,1.59661016949153,2.97278756002744,0.134918820032015,0,0.914703864623828,0.0813218283929036
E552,14,0.143,0.677,0.318,0.4,2,3,3.946,0,0,Spiekeroog,Spring,2025,7.724,53.774,17.6,0.21122599704579,0.469719350073855,1.6925,3.54789660415611,0.10136847440446,0,0.760263558033452,0.0733811879346896
E553,14,0.253,0.914,0.355,0.56,1,3,4.617,0,0,Spiekeroog,Spring,2025,7.724,53.774,22.7,0.276805251641138,0.388402625820569,1.63214285714286,3.03227203811999,0.1212908815248,0,0.649772579597141,0.0858593372261688
E554,11,0.193,0.588,0.259,0.26,2,2,2.169,0,0,Spiekeroog,Spring,2025,7.724,53.774,20.4,0.328231292517007,0.44047619047619,2.26153846153846,5.07146150299677,0.119870908252651,0,0.922083909635777,0.0403354781120988
E555,24,0.263,1.139,0.49,0.83,5,6,4.056,0,0,Spiekeroog,Spring,2025,7.713,53.77,17.6,0.230904302019315,0.430201931518876,1.37228915662651,5.91715976331361,0.204635108481262,0,1.4792899408284,0.0754323972475358
E556,10,0.252,0.688,0.215,0.69,4,2,1.078,0,0,Spiekeroog,Spring,2025,7.714,53.77,13.3,0.366279069767442,0.3125,0.997101449275362,9.27643784786642,0.640074211502783,0,1.85528756957328,0.0200483541007997
E557,17,0.14,0.801,0.341,0.79,5,3,0.81,0,0,Spiekeroog,Spring,2025,7.715,53.77,20.3,0.17478152309613,0.425717852684145,1.01392405063291,20.9876543209877,0.975308641975309,0,3.7037037037037,0.015064162172215
E558,14,0.24,0.713,0.362,0.46,3,3,2.504,0,0,Spiekeroog,Spring,2025,7.716,53.77,11.8,0.336605890603086,0.507713884992987,1.55,5.59105431309904,0.18370607028754,0,1.19808306709265,0.0465687186163288
E559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spiekeroog,Spring,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E567,11,0.448,1.523,0.431,0.63,4,6,10.107,0,4,Spiekeroog,Spring,2025,7.724,53.774,32.5,0.294156270518713,0.282994090610637,2.41746031746032,1.08835460571881,0.06233303650935,0,0.593647966755714,0.187953285974635
E568,9,0.376,1.202,0.362,0.63,5,0,6.325,0,4,Spiekeroog,Spring,2025,7.724,53.774,27.4,0.312811980033278,0.301164725457571,1.90793650793651,1.42292490118577,0.099604743083004,0,0,0.117621899059025
E569,5,0.59,1.232,0.362,0.36,3,4,5.384,0,1,Spiekeroog,Spring,2025,7.724,53.774,26.7,0.478896103896104,0.293831168831169,3.42222222222222,0.928677563150074,0.0668647845468053,0,0.742942050520059,0.10012273589467
E570,11,0.625,1.839,0.414,0.54,4,2,4.204,0,2,Spiekeroog,Spring,2025,7.724,53.774,27.4,0.339858618814573,0.225122349102773,3.40555555555556,2.61655566127498,0.128449096098953,0,0.475737392959087,0.0781790456354372
E571,7,0.687,1.395,0.324,0.58,3,2,3.96,0,1,Spiekeroog,Spring,2025,7.724,53.774,27.4,0.49247311827957,0.232258064516129,2.4051724137931,1.76767676767677,0.146464646464646,0,0.505050505050505,0.0736415368021721
E572,10,0.534,2.235,0.625,0.59,4,0,6.826,0,4,Spiekeroog,Spring,2025,7.724,53.774,25,0.238926174496644,0.279642058165548,3.78813559322034,1.46498681511866,0.0864342220920012,0,0,0.12693866924536
E573,8,0.599,1.402,0.422,0.42,2,2,4.108,0,0,Spiekeroog,Spring,2025,7.724,53.774,27.6,0.427246790299572,0.300998573466476,3.33809523809524,1.94741966893866,0.102239532619279,0,0.486854917234664,0.0763937962584148
E574,8,0.159,1.143,0.589,0.49,3,4,5.277,0,2,Spiekeroog,Spring,2025,7.724,53.774,20.5,0.139107611548556,0.515310586176728,2.33265306122449,1.51601288610953,0.0928557892742088,0,0.758006443054766,0.0981329266931975
E575,14,0.156,0.663,0.358,0.72,2,4,4.942,0,2,Spiekeroog,Spring,2025,7.724,53.774,17.3,0.235294117647059,0.539969834087481,0.920833333333334,2.8328611898017,0.145690004046945,0,0.809388911371914,0.0919031502212965
E576,11,0.28,0.889,0.37,0.78,9,9,11.4,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,35.2,0.31496062992126,0.416197975253093,1.13974358974359,0.964912280701754,0.068421052631579,0,0.789473684210526,0.211979564390879
E577,7,0.248,0.75,0.307,1.55,3,4,8.835,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,30.8,0.330666666666667,0.409333333333333,0.483870967741935,0.792303338992643,0.175438596491228,0,0.452744765138653,0.164284162402931
E578,3,0.306,0.664,0.417,0.4,3,4,4.685,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,32.2,0.460843373493976,0.628012048192771,1.66,0.64034151547492,0.0853788687299893,0,0.853788687299893,0.0871161630851988
E579,5,0.631,1.83,0.442,0.96,4,9,11.447,0,1,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,33.8,0.344808743169399,0.241530054644809,1.90625,0.436795666986984,0.0838647680615008,0,0.78623220057657,0.212853515226525
E580,10,0.143,0.614,0.23,0.53,4,3,3.767,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,33.8,0.232899022801303,0.374592833876221,1.15849056603774,2.65463233342182,0.140695513671357,0,0.796389700026546,0.0700462297421438
E581,7,0.202,0.482,0.173,0.75,6,4,5.906,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,35.8,0.419087136929461,0.358921161825726,0.642666666666667,1.18523535387741,0.126989502201151,0,0.677277345072807,0.10982029011338
E582,6,0.09,0.3,0.106,0.35,2,2,4.699,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,41,0.3,0.353333333333333,0.857142857142857,1.2768674185997,0.0744839327516493,0,0.425622472866567,0.0873764888660297
E583,5,0.296,0.696,0.17,0.45,4,3,6.769,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,41,0.425287356321839,0.244252873563218,1.54666666666667,0.738661545279953,0.0664795390751957,0,0.443196927167972,0.125867515031742
E584,10,0.21,0.576,0.263,0.52,3,5,7.518,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,41,0.364583333333333,0.456597222222222,1.10769230769231,1.33014099494546,0.0691673317371641,0,0.665070497472732,0.139794944306195
E585,8,0.082,0.401,0.157,0.47,4,2,4.199,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,36.4,0.204488778054863,0.391521197007481,0.853191489361702,1.90521552750655,0.11193141224101,0,0.476303881876637,0.0780791395506403
E586,7,0.397,1.39,0.3,1.07,3,9,7.311,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,33.6,0.285611510791367,0.215827338129496,1.29906542056075,0.957461359595131,0.146354807823827,0,1.23102174805088,0.135945841689624
E587,5,0.345,1.014,0.248,0.78,3,4,4.22,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,37.6,0.340236686390533,0.244575936883629,1.3,1.18483412322275,0.184834123222749,0,0.947867298578199,0.0784696282218866
E588,5,0.311,0.731,0.194,0.84,5,8,6.648,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,28.4,0.425444596443228,0.265389876880985,0.870238095238095,0.752105896510229,0.126353790613718,0,1.20336943441637,0.123617556497418
E589,9,0.218,0.647,0.227,0.72,5,5,7.364,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,30.6,0.33693972179289,0.350850077279753,0.898611111111111,1.2221618685497,0.0977729494839761,0,0.678978815860945,0.136931360717055
E590,8,0.173,0.533,0.23,0.8,3,4,9.203,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,31,0.324577861163227,0.431519699812383,0.66625,0.869281755949147,0.0869281755949147,0,0.434640877974574,0.171127011499058
E591,6,0.23,0.565,0.16,0.5,5,3,4.292,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,36,0.407079646017699,0.283185840707965,1.13,1.39794967381174,0.116495806150979,0,0.698974836905871,0.0798084465233027
E592,7,0.316,0.635,0.1,0.6,4,4,4.751,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,39,0.497637795275591,0.15748031496063,1.05833333333333,1.47337402652073,0.126289202273206,0,0.841928015154704,0.0883434131948302
E593,5,0.51,0.64,0.11,0.7,4,2,3.473,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,34,0.796875,0.171875,0.914285714285714,1.43967751223726,0.201554851713216,0,0.575871004894904,0.0645793883446949
E594,5,0.325,0.484,0.217,0.6,4,3,6.307,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,34,0.671487603305785,0.448347107438017,0.806666666666667,0.792769938163945,0.0951323925796734,0,0.475661962898367,0.117276764264322
E595,8,0.44,0.802,0.311,0.77,4,7,7.771,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,37,0.548628428927681,0.387780548628429,1.04155844155844,1.02946853686784,0.0990863466735298,0,0.900784969759362,0.144499403059782
E596,10,0.18,0.567,0.183,0.74,4,5,7.321,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,29,0.317460317460317,0.322751322751323,0.766216216216216,1.36593361562628,0.101079087556345,0,0.68296680781314,0.136131788675932
E597,4,0.303,0.758,0.249,0.75,4,3,2.695,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,31,0.399736147757256,0.328496042216359,1.01066666666667,1.48423005565863,0.278293135435993,0,1.11317254174397,0.0501127128099489
E598,2,0.257,0.551,0.21,0.5,2,3,3.63,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,26.2,0.466424682395644,0.381125226860254,1.102,0.550964187327824,0.137741046831956,0,0.826446280991736,0.0674987560297271
E599,15,0.268,1.042,0.401,0.7,5,5,7.104,2,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,23.4,0.257197696737044,0.384836852207294,1.48857142857143,2.11148648648649,0.098536036036036,0.281531531531532,0.703828828828829,0.132096739073053
E600,5,0.288,0.489,0.311,0.78,3,3,4.622,0,0,Spiekeroog,Spring,2025,7.70752972875441,53.7787688768858,24.4,0.588957055214724,0.6359918200409,0.626923076923077,1.08178277801817,0.168758113370835,0,0.649069666810904,0.0859446970714597
E601,6,0.437,0.689,0.248,0.5,3,2,3.659,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,25.1,0.634252539912917,0.359941944847605,1.378,1.63979229297622,0.136649357748019,0,0.546597430992074,0.0680380138578783
E602,11,0.069,0.433,0.204,0.92,5,5,3.728,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,32.2,0.159353348729792,0.471131639722864,0.470652173913043,2.95064377682403,0.246781115879828,0,1.3412017167382,0.0693210482815443
E603,12,0.083,0.631,0.263,0.93,5,7,4.075,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,30.4,0.131537242472266,0.416798732171157,0.678494623655914,2.94478527607362,0.228220858895706,0,1.71779141104294,0.0757734098034584
E604,7,0.152,0.388,0.22,0.47,4,5,3.437,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,31.2,0.391752577319588,0.56701030927835,0.825531914893617,2.03665987780041,0.136747163223742,0,1.45475705557172,0.0639099900599967
E605,10,0.06,0.3,0.262,0.9,0,0,3.569,2,2,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,34.4,0.2,0.873333333333333,0.333333333333333,2.80190529560101,0.252171476604091,0.560381059120202,0,0.066364490696575
E606,6,0.2,0.6,0.2,0.85,5,6,6.313,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,40.4,0.333333333333333,0.333333333333333,0.705882352941177,0.95041976873119,0.134642800570252,0,0.95041976873119,0.117388352414536
E607,8,0.212,0.492,0.218,0.48,5,3,4.617,0,1,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,28.2,0.430894308943089,0.443089430894309,1.025,1.73272687892571,0.103963612735543,0,0.649772579597141,0.0858517381748631
E608,10,0.315,0.825,0.401,0.65,2,0,3.289,0,3,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,30.2,0.381818181818182,0.486060606060606,1.26923076923077,3.04043782304652,0.197628458498024,0,0,0.0611579741947422
E609,8,0.3,0.7,0.249,0.78,4,5,3.111,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,29,0.428571428571429,0.355714285714286,0.897435897435897,2.57152041144327,0.250723240115718,0,1.60720025715204,0.05784811727572
E610,8,0.374,0.973,0.323,0.78,4,0,4.148,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,36,0.384378211716341,0.331963001027749,1.2474358974359,1.92864030858245,0.188042430086789,0,0,0.0771308230342933
E611,7,0.273,0.649,0.27,0.79,4,5,3.676,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,39.6,0.420647149460709,0.416024653312789,0.821518987341772,1.90424374319913,0.214907508161045,0,1.36017410228509,0.0683541237883467
E612,9,0.356,1.042,0.256,0.6,5,0,4.958,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,39.4,0.341650671785029,0.245681381957774,1.73666666666667,1.8152480839048,0.121016538926987,0,0,0.0921925314860237
E613,13,0.112,0.642,0.322,0.93,3,0,2.876,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,38,0.174454828660436,0.501557632398754,0.690322580645161,4.5201668984701,0.32336578581363,0,0,0.053478362354539
E614,8,0.14,0.393,0.146,0.7,5,0,5.104,0,3,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,41,0.356234096692112,0.371501272264631,0.561428571428571,1.56739811912226,0.137147335423197,0,0,0.0949073579476936
E615,7,0.385,0.612,0.157,0.6,2,3,2.551,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,42.4,0.629084967320261,0.256535947712418,1.02,2.74402195217562,0.235201881615053,0,1.17600940807526,0.0474350842720546
E616,8,0.188,0.519,0.225,0.74,5,2,5.956,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,35,0.36223506743738,0.433526011560694,0.701351351351351,1.34318334452653,0.124244459368704,0,0.335795836131632,0.110750043874699
E617,6,0.286,0.806,0.314,0.6,4,2,6.16,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,39.6,0.354838709677419,0.389578163771712,1.34333333333333,0.974025974025974,0.0974025974025974,0,0.324675324675325,0.11454336304032
E618,8,0.24,0.663,0.24,0.4,3,1,1.253,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,35,0.361990950226244,0.361990950226244,1.6575,6.38467677573823,0.319233838786911,0,0.798084596967279,0.0232991613457014
E619,8,0.24,0.51,0.23,0.6,5,2,6.885,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,40.6,0.470588235294118,0.450980392156863,0.85,1.16194625998548,0.0871459694989107,0,0.290486564996369,0.128024521839708
E620,9,0.152,0.545,0.171,0.6,5,0,4.804,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,35,0.278899082568807,0.313761467889908,0.908333333333333,1.87343880099917,0.124895920066611,0,0,0.0893289474100157
E621,6,0.173,0.461,0.356,0.76,3,1,5.187,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,38,0.37527114967462,0.772234273318872,0.606578947368421,1.15673799884326,0.146520146520146,0,0.192789666473877,0.0964507181964512
E622,6,0.257,0.522,0.306,0.65,3,2,2.198,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,33,0.492337164750958,0.586206896551724,0.803076923076923,2.72975432211101,0.295723384895359,0,0.909918107370337,0.0408711545393869
E623,5,0.108,0.464,0.124,0.8,2,0,3.044,0,2,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,34.6,0.232758620689655,0.267241379310345,0.58,1.64257555847569,0.26281208935611,0,0,0.0566022722556386
E624,7,0.162,0.343,0.2,0.75,4,0,3.6,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,36,0.472303206997085,0.583090379008746,0.457333333333333,1.94444444444444,0.208333333333333,0,0,0.066940926452135
E625,8,0.187,0.51,0.23,0.6,4,1,4.957,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,31,0.366666666666667,0.450980392156863,0.85,1.61387936251765,0.121040952188824,0,0.201734920314706,0.0921739367842314
E626,6,0.339,0.446,0.205,0.6,4,4,2.526,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,35,0.760089686098655,0.459641255605381,0.743333333333333,2.37529691211401,0.237529691211401,0,1.58353127474268,0.0469702167272481
E627,16,0.11,1.051,0.304,0.8,4,9,6.757,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,33,0.104662226450999,0.289248334919125,1.31375,2.36791475506882,0.118395737753441,0,1.33195204972621,0.125644400010299
E628,5,0.225,0.442,0.219,0.7,3,8,6.288,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,40.8,0.509049773755656,0.495475113122172,0.631428571428571,0.795165394402036,0.111323155216285,0,1.27226463104326,0.116923484869729
E629,6,0.148,0.474,0.178,0.59,3,3,4.398,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,24.8,0.312236286919831,0.375527426160338,0.803389830508475,1.36425648021828,0.134151887221464,0,0.68212824010914,0.0817794984823583
E630,6,0.056,0.434,0.124,0.52,2,2,3.307,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,28.2,0.129032258064516,0.285714285714286,0.834615384615385,1.81433323253704,0.157242213486544,0,0.604777744179014,0.0614926788270029
E631,6,0.388,0.722,0.124,0.91,2,2,4.65,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,25.6,0.537396121883657,0.171745152354571,0.793406593406593,1.29032258064516,0.195698924731183,0,0.43010752688172,0.0864653633340077
E632,7,0.33,0.534,0.208,0.47,4,5,6.225,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,27.6,0.617977528089888,0.389513108614232,1.13617021276596,1.12449799196787,0.0755020080321285,0,0.803212851405622,0.115752018656817
E633,8,0.256,0.564,0.205,0.61,4,4,8.386,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,27.4,0.453900709219858,0.363475177304965,0.924590163934426,0.953970903887432,0.0727402814214167,0,0.476985451943716,0.15593516922989
E634,7,0.544,1.02,0.124,0.65,6,6,9.093,0,1,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,27,0.533333333333333,0.12156862745098,1.56923076923077,0.769822940723634,0.0714835587814803,0,0.659848234905972,0.169081623397018
E635,9,0.305,0.636,0.262,0.65,6,0,5.595,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,26,0.479559748427673,0.411949685534591,0.978461538461538,1.60857908847185,0.116175156389634,0,0,0.104037356527693
E636,2,0.088,0.222,0.147,0.53,4,3,5.093,2,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,23.2,0.396396396396396,0.662162162162162,0.418867924528302,0.392695857058708,0.104064402120558,0.392695857058708,0.589043785588062,0.0947028162279788
E637,1,0.182,0.518,0.235,0.76,2,1,5.903,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,26,0.351351351351351,0.453667953667954,0.681578947368421,0.16940538709131,0.128748094189395,0,0.16940538709131,0.109764524679709
E638,4,0.128,0.53,0.265,0.66,2,6,2.871,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,41.2,0.241509433962264,0.5,0.803030303030303,1.39324277255312,0.229885057471264,0,2.08986415882968,0.0533853888455777
E639,6,0.25,0.5,0.19,0.6,2,2,1.617,0,0,Spiekeroog,Spring,2025,7.7078056767721,53.7787597333915,17.4,0.5,0.38,0.833333333333333,3.71057513914657,0.371057513914657,0,1.23685837971552,0.030067632798084
