plant_ID,length_longest_leaf_cm,petiole_longest_leaf_cm,width_longest_leaf_cm,leaves_number,temperature_C,longitude_GMS,latitude_GMS,season,year,location,petiole_length_ratio,aspect_ratio
D1326,1.2,0.87,0.48,11,14.5,7.72245277777778,53.7737694444444,Spring,2024,Spiekeroog,0.725,0.4
D1327,0.88,1.2,0.46,10,9.7,7.72265833333333,53.7738,Spring,2024,Spiekeroog,1.36363636363636,0.522727272727273
D1328,0.97,1,0.31,4,14.4,7.72272222222222,53.7737666666667,Spring,2024,Spiekeroog,1.03092783505155,0.319587628865979
D1329,0.71,1.3,0.36,10,11.2,7.72273611111111,53.7737083333333,Spring,2024,Spiekeroog,1.83098591549296,0.507042253521127
D1330,0.86,0.71,0.43,9,14.5,7.72267222222222,53.7737055555556,Spring,2024,Spiekeroog,0.825581395348837,0.5
D1331,1.4,0.6,0.47,11,10,7.72271111111111,53.7737305555556,Spring,2024,Spiekeroog,0.428571428571429,0.335714285714286
D1332,1.3,0.29,0.7,10,11.9,7.72269444444444,53.7737388888889,Spring,2024,Spiekeroog,0.223076923076923,0.538461538461538
D1333,1.6,1.2,0.56,8,14.2,7.72271666666667,53.7737583333333,Spring,2024,Spiekeroog,0.75,0.35
D1334,2.5,1.6,0.9,13,18.2,7.72266666666667,53.7738111111111,Spring,2024,Spiekeroog,0.64,0.36
D1335,0.69,0.19,0.39,18,14.7,7.71776111111111,53.7761611111111,Spring,2024,Spiekeroog,0.27536231884058,0.565217391304348
D1336,0.84,0.36,0.42,8,15.6,7.71802222222222,53.7760611111111,Spring,2024,Spiekeroog,0.428571428571429,0.5
D1337,1.3,0.48,0.54,16,12.5,7.71782777777778,53.7761472222222,Spring,2024,Spiekeroog,0.369230769230769,0.415384615384615
D1338,0.99,0.24,0.42,16,12.7,7.71785,53.7761611111111,Spring,2024,Spiekeroog,0.242424242424242,0.424242424242424
D1339,0.75,0.23,0.37,8,12.6,7.71770833333333,53.7761694444444,Spring,2024,Spiekeroog,0.306666666666667,0.493333333333333
D1340,0.66,0.16,0.24,9,13.4,7.71784444444444,53.7761694444444,Spring,2024,Spiekeroog,0.242424242424242,0.363636363636364
D1341,0.58,0.19,0.28,5,14.2,7.71784722222222,53.7761611111111,Spring,2024,Spiekeroog,0.327586206896552,0.482758620689655
D1342,0.7,0.3,0.28,6,13.1,7.71784722222222,53.7761694444444,Spring,2024,Spiekeroog,0.428571428571429,0.4
D1343,0.6,0.16,0.28,4,12,7.71785833333333,53.7761694444444,Spring,2024,Spiekeroog,0.266666666666667,0.466666666666667
D1344,0.48,0.39,0.33,14,12.5,7.71788888888889,53.7761527777778,Spring,2024,Spiekeroog,0.8125,0.6875
D1345,0.69,0.33,0.31,5,11.5,7.71784444444444,53.7761611111111,Spring,2024,Spiekeroog,0.478260869565217,0.449275362318841
D1346,0.76,0.23,0.4,12,11.2,7.71784722222222,53.776225,Spring,2024,Spiekeroog,0.302631578947368,0.526315789473684
D1347,0.93,0.27,0.39,7,14.2,7.71784444444444,53.7761722222222,Spring,2024,Spiekeroog,0.290322580645161,0.419354838709677
D1348,0.59,0.24,0.28,10,16.3,7.71785,53.7761694444444,Spring,2024,Spiekeroog,0.406779661016949,0.474576271186441
D1349,0.64,0.16,0.24,12,12.5,7.71780277777778,53.7761611111111,Spring,2024,Spiekeroog,0.25,0.375
D1350,0.62,0.19,0.27,16,13.3,7.71786944444444,53.77615,Spring,2024,Spiekeroog,0.306451612903226,0.435483870967742
D1351,0.66,0.2,0.31,15,12,7.71771944444444,53.7761611111111,Spring,2024,Spiekeroog,0.303030303030303,0.46969696969697
D1352,0.66,0.12,0.34,7,13.5,7.71775277777778,53.7761944444444,Spring,2024,Spiekeroog,0.181818181818182,0.515151515151515
D1353,0.76,0.31,0.38,10,15.2,7.71780555555556,53.7761833333333,Spring,2024,Spiekeroog,0.407894736842105,0.5
D1354,0.98,0.96,0.44,9,14.9,7.71786388888889,53.7761583333333,Spring,2024,Spiekeroog,0.979591836734694,0.448979591836735
D1355,1.3,1,0.3,13,12.8,7.71721666666667,53.7752277777778,Spring,2024,Spiekeroog,0.769230769230769,0.230769230769231
D1356,1.5,1.4,0.43,7,12.6,7.71714444444444,53.7753027777778,Spring,2024,Spiekeroog,0.933333333333333,0.286666666666667
D1357,1.4,0.97,0.4,9,13.5,7.71716111111111,53.7753222222222,Spring,2024,Spiekeroog,0.692857142857143,0.285714285714286
D1358,1.7,0.91,0.46,10,13.4,7.71718611111111,53.7752583333333,Spring,2024,Spiekeroog,0.535294117647059,0.270588235294118
D1359,0.76,0.62,0.46,13,14.4,7.71708333333333,53.7753527777778,Spring,2024,Spiekeroog,0.81578947368421,0.605263157894737
D1360,1.4,1.4,0.46,10,12.1,7.71715,53.7753,Spring,2024,Spiekeroog,1,0.328571428571429
D1361,1.6,0.8,0.57,7,10.7,7.71721944444444,53.7752916666667,Spring,2024,Spiekeroog,0.5,0.35625
D1362,1.7,0.59,0.51,14,12.1,7.71714166666667,53.7752722222222,Spring,2024,Spiekeroog,0.347058823529412,0.3
D1363,0.95,0.29,0.32,10,13.4,7.71700277777778,53.7752333333333,Spring,2024,Spiekeroog,0.305263157894737,0.336842105263158
D1364,0.85,0.7,0.32,7,12.1,7.71692777777778,53.7754472222222,Spring,2024,Spiekeroog,0.823529411764706,0.376470588235294
D1365,1.5,0.47,0.47,8,12.1,7.71730555555556,53.7755,Spring,2024,Spiekeroog,0.313333333333333,0.313333333333333
D1366,0.9,0.7,0.37,13,12.7,7.71716111111111,53.7752638888889,Spring,2024,Spiekeroog,0.777777777777778,0.411111111111111
D1367,0.73,0.54,0.33,5,13,7.71713333333333,53.7752638888889,Spring,2024,Spiekeroog,0.73972602739726,0.452054794520548
D1368,0.91,0.72,0.32,10,13,7.71715277777778,53.7752583333333,Spring,2024,Spiekeroog,0.791208791208791,0.351648351648352
D1369,1.2,0.41,0.45,8,13,7.71714722222222,53.77525,Spring,2024,Spiekeroog,0.341666666666667,0.375
D1370,1.4,0.94,0.58,17,13.4,7.71705833333333,53.7753305555556,Spring,2024,Spiekeroog,0.671428571428571,0.414285714285714
D1371,0.76,0.2,0.37,10,17.5,7.71711666666667,53.7752416666667,Spring,2024,Spiekeroog,0.263157894736842,0.486842105263158
D1372,1.2,0.24,0.44,16,18.5,7.71728055555556,53.7751055555556,Spring,2024,Spiekeroog,0.2,0.366666666666667
D1373,0.92,0.33,0.32,7,17,7.71715555555556,53.7751194444444,Spring,2024,Spiekeroog,0.358695652173913,0.347826086956522
D1374,1.1,1,0.27,20,16.4,7.71708055555556,53.7751361111111,Spring,2024,Spiekeroog,0.909090909090909,0.245454545454545
D1375,1.2,0.25,0.35,13,18.1,7.71698888888889,53.7752,Spring,2024,Spiekeroog,0.208333333333333,0.291666666666667
D1376,1.6,0.46,0.64,7,20.7,7.71714166666667,53.7751611111111,Spring,2024,Spiekeroog,0.2875,0.4
D1377,0.89,0.43,0.4,15,12.8,7.71676111111111,53.7743694444444,Spring,2024,Spiekeroog,0.48314606741573,0.449438202247191
D1378,0.65,0.44,0.33,15,13.7,7.71665277777778,53.7742388888889,Spring,2024,Spiekeroog,0.676923076923077,0.507692307692308
D1379,1.5,0.18,0.67,11,13.5,7.71706666666667,53.7745527777778,Spring,2024,Spiekeroog,0.12,0.446666666666667
D1380,0.95,0.46,0.44,6,13.8,7.71705833333333,53.7745277777778,Spring,2024,Spiekeroog,0.48421052631579,0.463157894736842
D1381,1,0.57,0.55,8,15.7,7.71706388888889,53.774575,Spring,2024,Spiekeroog,0.57,0.55
D1382,1.4,0.54,0.61,12,13.2,7.71704722222222,53.7745444444444,Spring,2024,Spiekeroog,0.385714285714286,0.435714285714286
D1383,0.54,0.53,0.32,9,21.1,7.72533888888889,53.768325,Spring,2024,Spiekeroog,0.981481481481482,0.592592592592593
D1384,0.58,0.77,0.26,6,21.2,7.72540277777778,53.7683055555556,Spring,2024,Spiekeroog,1.32758620689655,0.448275862068966
D1385,0.43,0.43,0.26,11,18.9,7.72543055555556,53.76835,Spring,2024,Spiekeroog,1,0.604651162790698
D1386,0.61,0.47,0.33,24,19.4,7.72535555555556,53.7683222222222,Spring,2024,Spiekeroog,0.770491803278688,0.540983606557377
D1387,0.5,0.37,0.28,14,19.7,7.72532222222222,53.7683027777778,Spring,2024,Spiekeroog,0.74,0.56
D1388,0.56,0.25,0.28,17,19.3,7.725325,53.7683527777778,Spring,2024,Spiekeroog,0.446428571428571,0.5
D1389,0.34,0.23,0.15,9,18.2,7.72545,53.7683972222222,Spring,2024,Spiekeroog,0.676470588235294,0.441176470588235
D1390,0.4,0.36,0.22,9,18.2,7.72513333333333,53.7682416666667,Spring,2024,Spiekeroog,0.9,0.55
D1391,0.71,0.35,0.31,14,19,7.72536666666667,53.7682194444444,Spring,2024,Spiekeroog,0.492957746478873,0.436619718309859
D1392,0.51,0.34,0.32,12,17.6,7.72531388888889,53.7683333333333,Spring,2024,Spiekeroog,0.666666666666667,0.627450980392157
D1393,1.2,0.62,0.45,12,17.3,7.72536111111111,53.768325,Spring,2024,Spiekeroog,0.516666666666667,0.375
D1394,0.37,0.29,0.25,13,19.4,7.72532222222222,53.7683444444444,Spring,2024,Spiekeroog,0.783783783783784,0.675675675675676
D1395,0.35,0.14,0.27,10,15.4,7.72534444444444,53.768325,Spring,2024,Spiekeroog,0.4,0.771428571428572
D1396,0.6,0.4,0.3,12,16.2,7.72541111111111,53.7684055555556,Spring,2024,Spiekeroog,0.666666666666667,0.5
D1397,0.79,0.55,0.37,17,16.3,7.72535555555556,53.7683027777778,Spring,2024,Spiekeroog,0.69620253164557,0.468354430379747
D1398,0.45,0.35,0.27,12,19,7.72540555555556,53.7683027777778,Spring,2024,Spiekeroog,0.777777777777778,0.6
D1399,0.5,0.4,0.23,12,19.6,7.72536388888889,53.7683138888889,Spring,2024,Spiekeroog,0.8,0.46
D1400,0.71,0.72,0.32,17,19.4,7.72536944444444,53.7682833333333,Spring,2024,Spiekeroog,1.01408450704225,0.450704225352113
D1401,0.49,0.25,0.33,7,19.6,7.72535555555556,53.7683194444444,Spring,2024,Spiekeroog,0.510204081632653,0.673469387755102
D1402,0.9,0.78,0.39,15,23.2,7.72535555555556,53.7683027777778,Spring,2024,Spiekeroog,0.866666666666667,0.433333333333333
D1403,0.54,0.48,0.25,17,22.9,7.72537222222222,53.7683611111111,Spring,2024,Spiekeroog,0.888888888888889,0.462962962962963
D1404,0.82,0.49,0.48,20,19.6,7.72533888888889,53.76835,Spring,2024,Spiekeroog,0.597560975609756,0.585365853658537
D1405,0.51,0.32,0.23,18,19.9,7.725325,53.7683305555556,Spring,2024,Spiekeroog,0.627450980392157,0.450980392156863
D1406,0.86,0.49,0.37,11,24.5,7.72527222222222,53.7684694444444,Spring,2024,Spiekeroog,0.569767441860465,0.430232558139535
D1407,0.69,0.31,0.28,11,20.9,7.72530555555556,53.7683111111111,Spring,2024,Spiekeroog,0.449275362318841,0.405797101449275
D1408,0.48,0.29,0.22,10,18.2,7.72535833333333,53.7683444444444,Spring,2024,Spiekeroog,0.604166666666667,0.458333333333333
D1409,0.61,0.42,0.26,8,20.5,7.72538888888889,53.7683416666667,Spring,2024,Spiekeroog,0.688524590163934,0.426229508196721
D1410,0.72,0.5,0.45,15,14.2,7.70747777777778,53.7787388888889,Spring,2024,Spiekeroog,0.694444444444444,0.625
D1411,1.1,0.79,0.45,5,12.9,7.70764722222222,53.7788194444444,Spring,2024,Spiekeroog,0.718181818181818,0.409090909090909
D1412,1.1,0.95,0.49,7,13.6,7.70760277777778,53.7786861111111,Spring,2024,Spiekeroog,0.863636363636364,0.445454545454545
D1413,1.1,0.91,0.37,7,14.4,7.70748611111111,53.7787166666667,Spring,2024,Spiekeroog,0.827272727272727,0.336363636363636
D1414,1.7,1.3,0.64,19,12.1,7.7075861111111,53.7787083333333,Spring,2024,Spiekeroog,0.764705882352941,0.376470588235294
D1415,1.1,0.62,0.48,13,12.1,7.70749444444444,53.7787333333333,Spring,2024,Spiekeroog,0.563636363636364,0.436363636363636
D1416,0.83,0.49,0.39,9,14.3,7.70753333333333,53.778725,Spring,2024,Spiekeroog,0.590361445783133,0.469879518072289
D1417,0.64,0.61,0.53,13,19.1,7.70750277777778,53.778675,Spring,2024,Spiekeroog,0.953125,0.828125
D1418,0.7,0.44,0.43,11,16.9,7.70748055555556,53.7786861111111,Spring,2024,Spiekeroog,0.628571428571429,0.614285714285714
D1419,0.77,0.59,0.44,11,17,7.70755,53.7787361111111,Spring,2024,Spiekeroog,0.766233766233766,0.571428571428571
D1420,0.64,0.39,0.36,10,16.2,7.7075,53.7787277777778,Spring,2024,Spiekeroog,0.609375,0.5625
D1421,1,0.88,0.51,13,21.7,7.70754444444444,53.7787138888889,Spring,2024,Spiekeroog,0.88,0.51
D1422,0.57,0.35,0.38,9,19.9,7.70750277777778,53.7787055555556,Spring,2024,Spiekeroog,0.614035087719298,0.666666666666667
D1423,0.67,0.73,0.39,13,20.2,7.70748888888889,53.7786972222222,Spring,2024,Spiekeroog,1.08955223880597,0.582089552238806
D1424,1.1,0.97,0.66,15,16.6,7.70753611111111,53.778725,Spring,2024,Spiekeroog,0.881818181818182,0.6
D1425,1.1,0.52,0.34,10,15.3,7.707575,53.7786555555556,Spring,2024,Spiekeroog,0.472727272727273,0.309090909090909
D1426,0.82,0.56,0.47,14,16.3,7.70749444444444,53.7786972222222,Spring,2024,Spiekeroog,0.682926829268293,0.573170731707317
D1427,0.83,0.68,0.27,14,19,7.70745833333333,53.7786833333333,Spring,2024,Spiekeroog,0.819277108433735,0.325301204819277
D1428,0.72,0.88,0.38,10,11.5,7.70753055555556,53.7787666666667,Spring,2024,Spiekeroog,1.22222222222222,0.527777777777778
D1429,0.66,0.75,0.34,4,14.9,7.70750277777778,53.7786861111111,Spring,2024,Spiekeroog,1.13636363636364,0.515151515151515
D1430,1.1,0.68,0.42,11,15.3,7.70753333333333,53.7787666666667,Spring,2024,Spiekeroog,0.618181818181818,0.381818181818182
D1431,1,0.82,0.41,16,15.7,7.70743055555556,53.778725,Spring,2024,Spiekeroog,0.82,0.41
D1432,0.77,0.55,0.41,16,15.6,7.707525,53.7786944444444,Spring,2024,Spiekeroog,0.714285714285714,0.532467532467532
D1433,0.59,0.47,0.48,13,14.3,7.70755,53.7787222222222,Spring,2024,Spiekeroog,0.796610169491525,0.813559322033898
D1434,0.63,0.39,0.45,9,16.5,7.70743888888889,53.7787583333333,Spring,2024,Spiekeroog,0.619047619047619,0.714285714285714
D1435,0.85,0.47,0.46,11,15.3,7.70749166666667,53.7787638888889,Spring,2024,Spiekeroog,0.552941176470588,0.541176470588235
D1436,0.7,0.78,0.32,8,16.7,7.70746944444444,53.7786638888889,Spring,2024,Spiekeroog,1.11428571428571,0.457142857142857
D1437,0.71,0.66,0.33,7,16.3,7.707475,53.7786833333333,Spring,2024,Spiekeroog,0.929577464788732,0.464788732394366
D1438,0.55,0.27,0.33,7,14.4,7.70746666666667,53.7786972222222,Spring,2024,Spiekeroog,0.490909090909091,0.6
D1439,1.2,0.81,0.42,19,14.3,7.707475,53.7786972222222,Spring,2024,Spiekeroog,0.675,0.35
D1440,0.84,0.67,0.55,11,16.4,7.70751666666667,53.7786861111111,Spring,2024,Spiekeroog,0.797619047619048,0.654761904761905
D1441,1.54,1.5,0.64,11,15.8,7.70751111111111,53.7786527777778,Spring,2024,Spiekeroog,0.974025974025974,0.415584415584416
D1442,2.2,1.6,0.83,9,14.1,7.70753055555556,53.7787333333333,Spring,2024,Spiekeroog,0.727272727272727,0.377272727272727
D1443,1.1,0.74,0.48,13,14.6,7.70748888888889,53.7786777777778,Spring,2024,Spiekeroog,0.672727272727273,0.436363636363636
D1444,1.6,1.2,0.67,12,14.5,7.70751111111111,53.7786722222222,Spring,2024,Spiekeroog,0.75,0.41875
D1445,1.8,1.3,0.68,16,16,7.70744722222222,53.7786638888889,Spring,2024,Spiekeroog,0.722222222222222,0.377777777777778
D1446,0.65,0.66,0.39,11,14.6,7.70757222222222,53.7786833333333,Spring,2024,Spiekeroog,1.01538461538462,0.6
D1447,0.49,0.34,0.24,12,11.6,7.70747222222222,53.7786833333333,Spring,2024,Spiekeroog,0.693877551020408,0.489795918367347
D1448,0.92,0.8,0.39,14,13.8,7.70753333333333,53.7786833333333,Spring,2024,Spiekeroog,0.869565217391304,0.423913043478261
D1449,0.43,0.38,0.29,17,12.8,7.70749166666667,53.7786916666667,Spring,2024,Spiekeroog,0.883720930232558,0.674418604651163
D1450,0.87,0.49,0.43,9,19.8,7.70749722222222,53.7787166666667,Spring,2024,Spiekeroog,0.563218390804598,0.494252873563218
D1451,0.85,1.2,0.42,8,18.1,7.70751944444444,53.7786305555556,Spring,2024,Spiekeroog,1.41176470588235,0.494117647058824
D1452,0.49,0.42,0.29,13,15.9,7.70757222222222,53.7786722222222,Spring,2024,Spiekeroog,0.857142857142857,0.591836734693878
D1453,0.43,0.16,0.27,10,18.6,7.70751666666667,53.7786944444444,Spring,2024,Spiekeroog,0.372093023255814,0.627906976744186
D1454,0.43,0.17,0.26,11,16.9,7.70754444444444,53.7786944444444,Spring,2024,Spiekeroog,0.395348837209302,0.604651162790698
D1455,0.68,0.78,0.42,9,13.5,7.70751388888889,53.778725,Spring,2024,Spiekeroog,1.14705882352941,0.617647058823529
D1456,0.91,0.79,0.49,11,11.9,7.7075,53.7786944444444,Spring,2024,Spiekeroog,0.868131868131868,0.538461538461538
D1457,0.81,0.43,0.46,10,18.1,7.70748888888889,53.7787027777778,Spring,2024,Spiekeroog,0.530864197530864,0.567901234567901
D1458,0.41,0.2,0.3,9,15.4,7.70750277777778,53.7787055555556,Spring,2024,Spiekeroog,0.487804878048781,0.731707317073171
D1459,1.2,0.82,0.49,12,13.5,7.7075,53.7787277777778,Spring,2024,Spiekeroog,0.683333333333333,0.408333333333333
D1460,0.53,0.27,0.29,11,14.1,7.70750555555556,53.7786555555556,Spring,2024,Spiekeroog,0.509433962264151,0.547169811320755
D1461,0.91,0.53,0.33,10,12.4,7.70733333333333,53.7785222222222,Spring,2024,Spiekeroog,0.582417582417582,0.362637362637363
D1462,0.74,0.53,0.31,7,12.7,7.70750833333333,53.7786611111111,Spring,2024,Spiekeroog,0.716216216216216,0.418918918918919
D1463,0.48,0.34,0.24,8,19.7,7.70750277777778,53.7786944444444,Spring,2024,Spiekeroog,0.708333333333333,0.5
D1464,0.46,0.75,0.28,9,18.6,7.70754444444444,53.7786833333333,Spring,2024,Spiekeroog,1.6304347826087,0.608695652173913
D1465,0.63,0.86,0.38,11,14.4,7.70750833333333,53.7787138888889,Spring,2024,Spiekeroog,1.36507936507937,0.603174603174603
D1466,0.89,0.69,0.42,7,14.1,7.70750555555556,53.7786722222222,Spring,2024,Spiekeroog,0.775280898876404,0.471910112359551
D1467,0.72,0.46,0.52,12,14.5,7.70749722222222,53.7786861111111,Spring,2024,Spiekeroog,0.638888888888889,0.722222222222222
D1468,1.5,1.04,0.4,9,11.5,7.70756666666667,53.7787472222222,Spring,2024,Spiekeroog,0.693333333333333,0.266666666666667
D1469,1.17,0.78,0.29,7,11.7,7.70755,53.7787083333333,Spring,2024,Spiekeroog,0.666666666666667,0.247863247863248
D1470,1.54,0.97,0.41,8,10,7.70753611111111,53.7787222222222,Spring,2024,Spiekeroog,0.62987012987013,0.266233766233766
D1471,1.18,0.49,0.32,6,10.1,7.70754444444444,53.7787444444444,Spring,2024,Spiekeroog,0.415254237288136,0.271186440677966
D1472,0.79,0.25,0.38,9,11,7.70757222222222,53.77875,Spring,2024,Spiekeroog,0.316455696202532,0.481012658227848
D1473,0.78,0.53,0.29,7,11.6,7.70755555555556,53.7787083333333,Spring,2024,Spiekeroog,0.67948717948718,0.371794871794872
D1474,0.95,0.61,0.41,8,11.4,7.707575,53.7787083333333,Spring,2024,Spiekeroog,0.642105263157895,0.431578947368421
D1650,0.82,0.3,0.48,8,20.8,7.73719166666667,53.7371833333333,Spring,2024,Spiekeroog,0.365853658536585,0.585365853658537
D1651,0.63,0.22,0.26,4,21,7.72351666666667,53.7683722222222,Spring,2024,Spiekeroog,0.349206349206349,0.412698412698413
D1652,0.49,0.14,0.22,4,21,7.72366666666667,53.7683,Spring,2024,Spiekeroog,0.285714285714286,0.448979591836735
D1653,0.52,0.16,0.19,11,19.4,7.72778055555556,53.7586944444444,Spring,2024,Spiekeroog,0.307692307692308,0.365384615384615
D1654,1.1,0.25,0.43,10,21.3,7.72355555555556,53.7681805555556,Spring,2024,Spiekeroog,0.227272727272727,0.390909090909091
D1655,0.96,0.32,0.46,9,17.2,7.73009722222222,53.7534222222222,Spring,2024,Spiekeroog,0.333333333333333,0.479166666666667
D1656,1.38,0.5,0.37,5,18.9,7.72971666666667,53.7541416666667,Spring,2024,Spiekeroog,0.36231884057971,0.268115942028986
D1657,0.73,0.15,0.38,6,21.1,NA,NA,Spring,2024,Spiekeroog,0.205479452054795,0.520547945205479
D1658,0.68,0.2,0.29,6,22.3,NA,NA,Spring,2024,Spiekeroog,0.294117647058824,0.426470588235294
D1659,1,0.28,0.43,7,25.9,NA,NA,Spring,2024,Spiekeroog,0.28,0.43
D1660,0.84,0.32,0.24,8,17.9,NA,NA,Spring,2024,Spiekeroog,0.380952380952381,0.285714285714286
D1661,0.74,0.34,0.33,6,21,NA,NA,Spring,2024,Spiekeroog,0.45945945945946,0.445945945945946
D1662,0.79,0.33,0.33,7,22,NA,NA,Spring,2024,Spiekeroog,0.417721518987342,0.417721518987342
D1663,0.74,0.24,0.35,8,14.9,7.70752777777778,53.7786944444444,Spring,2024,Spiekeroog,0.324324324324324,0.472972972972973
D1664,0.95,0.33,0.4,10,11.9,7.70753055555556,53.7786972222222,Spring,2024,Spiekeroog,0.347368421052632,0.421052631578947
D1665,0.87,0.4,0.25,5,13.6,7.70754444444444,53.7786722222222,Spring,2024,Spiekeroog,0.459770114942529,0.28735632183908
D1666,1.17,0.46,0.29,6,14.8,7.70745,53.7787138888889,Spring,2024,Spiekeroog,0.393162393162393,0.247863247863248
D1667,0.81,0.26,0.41,7,10.5,7.7077,53.7787666666667,Spring,2024,Spiekeroog,0.320987654320988,0.506172839506173
D1668,0.66,0.26,0.24,4,19.7,7.70755555555556,53.7785333333333,Spring,2024,Spiekeroog,0.393939393939394,0.363636363636364
D1669,0.52,0.14,0.16,3,13.2,7.70751666666667,53.7787166666667,Spring,2024,Spiekeroog,0.269230769230769,0.307692307692308
D1670,0.94,0.41,0.34,7,15,7.70753888888889,53.7787027777778,Spring,2024,Spiekeroog,0.436170212765957,0.361702127659574
D1671,1.19,0.39,0.37,4,19.5,7.70754166666667,53.7787333333333,Spring,2024,Spiekeroog,0.327731092436975,0.310924369747899
D1672,0.84,0.27,0.28,9,17.9,7.70753055555556,53.7787055555556,Spring,2024,Spiekeroog,0.321428571428571,0.333333333333333
D1673,1.72,0.64,0.54,12,16.9,7.70751388888889,53.7787166666667,Spring,2024,Spiekeroog,0.372093023255814,0.313953488372093
D1674,0.93,0.34,0.44,8,19.6,7.70753888888889,53.7787222222222,Spring,2024,Spiekeroog,0.365591397849462,0.473118279569892
D1675,1.87,0.54,0.68,12,18.2,7.70748055555556,53.7787055555556,Spring,2024,Spiekeroog,0.288770053475936,0.363636363636364
D1676,0.55,0.15,0.19,7,16,NA,NA,Spring,2024,Spiekeroog,0.272727272727273,0.345454545454545
D1677,0.66,0.22,0.2,8,16.4,7.70757777777778,53.7788388888889,Spring,2024,Spiekeroog,0.333333333333333,0.303030303030303
D1678,0.91,0.25,0.39,5,17.6,7.70752777777778,53.7786944444444,Spring,2024,Spiekeroog,0.274725274725275,0.428571428571429
D1679,1.35,0.67,0.35,7,18.9,7.70791111111111,53.7785194444444,Spring,2024,Spiekeroog,0.496296296296296,0.259259259259259
D1680,2.01,0.72,0.4,18,10.6,7.70755833333333,53.7787555555556,Spring,2024,Spiekeroog,0.358208955223881,0.199004975124378
D1681,1.64,0.73,0.54,8,18.5,7.707525,53.7787055555556,Spring,2024,Spiekeroog,0.445121951219512,0.329268292682927
D1682,1.06,0.46,0.38,9,18.2,7.70756666666667,53.7786833333333,Spring,2024,Spiekeroog,0.433962264150943,0.358490566037736
D1683,1.41,0.48,0.55,10,19.4,7.70751666666667,53.7787777777778,Spring,2024,Spiekeroog,0.340425531914894,0.390070921985816
D1684,1.08,0.42,0.24,5,19.7,7.70754444444444,53.7786972222222,Spring,2024,Spiekeroog,0.388888888888889,0.222222222222222
